1	1	A	1	18.1895	0.00418826	61.9928	0.00923567	0.636203	1.44578	11.782	3.78712
1	1	B	1	10.3986	0.00418826	53.8614	0.00923567	0.684003	1.11109	1052.96	17.6585
1	1	A	2	17.0417	0.00442514	61.6512	0.00879745	0.617451	1.21001	7.62959	6.24912
1	1	B	2	9.12994	0.00442514	53.5992	0.00879745	0.704212	0.951394	753.93	75.7405
1	1	A	3	16.6358	0.00452392	61.6288	0.00936986	0.590915	1.15416	6.51809	6.90363
1	1	B	3	8.84706	0.00452392	53.5963	0.00936986	0.704099	0.843185	603.888	38.1616
1	1	A	4	17.6156	0.0060479	63.0707	0.0113828	0.611691	1.12992	6.8147	5.01852
1	1	B	4	9.86858	0.0060479	55.073	0.0113828	0.715703	0.726269	379.204	23.8194
1	2	A	1	18.1816	0.00408118	62.4216	0.00951143	0.60179	1.44936	11.1048	2.77798
1	2	B	1	10.9606	0.00408118	54.1337	0.00951143	0.680107	1.1916	1038.13	15.4071
1	2	A	2	15.1197	0.00460284	59.7749	0.00929702	0.616981	1.26999	8.29132	4.3523
1	2	B	2	9.75138	0.00460284	53.8787	0.00929702	0.708512	1.06313	797.08	64.8712
1	2	A	3	10.6243	0.00433515	56.0478	0.00935656	0.561992	1.20185	7.91413	4.99928
1	2	B	3	9.39728	0.00433515	53.977	0.00935656	0.686541	1.02123	652.899	57.7504
1	2	A	4	14.2454	0.00621787	59.7759	0.0112001	0.621075	1.11961	6.24285	5.00049
1	2	B	4	10.3929	0.00621787	55.4267	0.0112001	0.714709	0.881358	427.146	24.9181
1	3	A	1	15.4081	0.0040906	59.2315	0.00881479	0.62791	1.31932	12.5473	5.25539
1	3	B	1	10.3334	0.0040906	53.7837	0.00881479	0.670854	1.08789	1163.57	34.8175
1	3	A	2	14.0236	0.00423444	58.4423	0.00838612	0.613268	1.19073	8.98896	6.30038
1	3	B	2	9.17896	0.00423444	53.5129	0.00838612	0.695022	0.951178	846.756	64.4663
1	3	A	3	12.8639	0.00436509	57.9422	0.00882077	0.589184	1.13618	8.43367	6.69552
1	3	B	3	8.73043	0.00436509	53.487	0.00882077	0.693814	0.850955	692.048	90.8541
1	3	A	4	13.9068	0.00586546	59.4153	0.0102474	0.60668	1.06441	7.02449	5.82001
1	3	B	4	9.78062	0.00586546	55.0337	0.0102474	0.705743	0.724753	442.688	27.4023
1	4	A	1	15.6597	0.00409917	59.4178	0.00978477	0.618524	1.49528	12.4687	4.53005
1	4	B	1	9.63449	0.00409917	53.3694	0.00978477	0.67847	1.17512	1068.85	103.398
1	4	A	2	16.3138	0.00455283	60.6329	0.00889654	0.634701	1.28513	9.3548	5.32324
1	4	B	2	8.4199	0.00455283	52.9266	0.00889654	0.700694	0.992185	771.267	58.5072
1	4	A	3	14.8746	0.00451653	59.8561	0.00934933	0.595302	1.20092	8.02154	7.45077
1	4	B	3	7.93548	0.00451653	52.8027	0.00934933	0.696403	0.91409	626.515	49.6948
1	4	A	4	16.6612	0.00636763	62.0219	0.0113722	0.651181	1.14476	5.93404	5.77182
1	4	B	4	9.09564	0.00636763	54.3394	0.0113722	0.717548	0.80298	409.176	26.7151
1	5	A	1	16.6917	0.00385919	61.065	0.0084747	0.606762	1.36431	11.285	3.16793
1	5	B	1	8.85482	0.00385919	52.5105	0.0084747	0.706515	1.20093	965.331	52.5748
1	5	A	2	16.1834	0.00416427	61.0454	0.00858865	0.595864	1.20777	8.54189	5.42085
1	5	B	2	8.45807	0.00416427	52.6458	0.00858865	0.719513	1.0583	698.003	40.2556
1	5	A	3	15.7098	0.00476445	61.2027	0.0095476	0.60413	1.16087	6.91605	6.11487
1	5	B	3	8.01349	0.00476445	52.9353	0.0095476	0.716577	0.982838	549.216	82.5747
1	5	A	4	15.1347	0.00773227	60.801	0.0123592	0.659015	1.08074	5.37318	4.40873
1	5	B	4	7.36225	0.00773227	52.6056	0.0123592	0.710174	0.878142	345.222	79.6158
1	6	A	1	17.8977	0.00404705	61.9599	0.00907552	0.610092	1.39369	12.3857	3.44033
1	6	B	1	9.77152	0.00404705	53.6689	0.00907552	0.662367	1.16536	1170.83	95.582
1	6	A	2	18.1773	0.00450217	62.6568	0.00928097	0.621202	1.23177	8.04393	4.9796
1	6	B	2	9.16523	0.00450217	53.7109	0.00928097	0.698878	0.964609	820.503	34.4658
1	6	A	3	18.4694	0.00497264	63.4781	0.0101918	0.622595	1.22835	7.08528	6.12856
1	6	B	3	8.83724	0.00497264	53.9204	0.0101918	0.702452	0.92353	658.31	41.2532
1	6	A	4	17.9654	0.00690617	63.293	0.0125096	0.675543	1.198	6.27909	4.85903
1	6	B	4	8.19326	0.00690617	53.644	0.0125096	0.712191	0.847335	434.357	25.5537
1	7	A	1	19.5146	0.0053514	63.7541	0.0118266	0.734309	1.49892	8.44919	3.47815
1	7	B	1	9.08366	0.0053514	52.8117	0.0118266	0.692277	1.18189	1107.61	55.4246
1	7	A	2	16.5214	0.00596207	61.197	0.0122002	0.73515	1.4222	6.45185	3.74312
1	7	B	2	8.74825	0.00596207	52.9536	0.0122002	0.705188	1.02305	762.53	37.8315
1	7	A	3	16.9567	0.00647862	62.0892	0.0128313	0.72655	1.38098	6.29527	5.05255
1	7	B	3	8.28579	0.00647862	53.1236	0.0128313	0.703544	0.95991	646.848	92.43
1	7	A	4	16.226	0.00992881	61.4478	0.0145192	0.780612	1.18997	3.87155	3.66211
1	7	B	4	7.73154	0.00992881	52.8288	0.0145192	0.701585	0.834671	392.804	67.1525
1	8	A	1	17.7076	0.00493803	61.841	0.0111591	0.68842	1.3811	8.34573	6.16703
1	8	B	1	7.95551	0.00493803	51.845	0.0111591	0.68687	1.06275	1122.52	161.638
1	8	A	2	20.2737	0.00526563	64.8101	0.0115368	0.671038	1.26599	6.56457	5.2095
1	8	B	2	7.49926	0.00526563	51.9674	0.0115368	0.680926	0.905384	845.368	80.7913
1	8	A	3	20.0151	0.00577473	65.1152	0.0120879	0.681967	1.29427	5.52879	4.75073
1	8	B	3	7.12334	0.00577473	52.1934	0.0120879	0.680974	0.913525	700.856	121.278
1	8	A	4	20.4355	0.0079267	65.7323	0.0144141	0.713787	1.20533	4.42482	4.284
1	8	B	4	6.44733	0.0079267	51.949	0.0144141	0.694852	0.775643	489.69	65.9189
1	9	A	1	18.1296	0.00469971	62.0647	0.0103546	0.658077	1.46708	9.36082	2.9785
1	9	B	1	10.4737	0.00469971	54.8688	0.0103546	0.701072	1.07971	893.896	27.833
1	9	A	2	19.0652	0.00507991	63.6753	0.010712	0.647104	1.33041	6.19678	6.10848
1	9	B	2	11.4541	0.00507991	56.2379	0.010712	0.716902	0.961494	639.299	80.0217
1	9	A	3	19.8449	0.00582402	64.9466	0.0115438	0.672825	1.23478	5.14703	7.65763
1	9	B	3	12.2438	0.00582402	57.4284	0.0115438	0.726091	0.900911	498.465	47.4709
1	9	A	4	19.647	0.00854777	65.0584	0.0150818	0.730717	1.3055	4.09692	4.19123
1	9	B	4	12.1024	0.00854777	57.4087	0.0150818	0.727258	0.85196	315.201	39.8066
1	10	A	1	18.9727	0.00486685	63.4418	0.0108621	0.665473	1.44261	8.65032	2.50103
1	10	B	1	11.1825	0.00486685	55.091	0.0108621	0.672181	1.1099	967.458	22.5709
1	10	A	2	18.5666	0.0054557	63.4431	0.0115633	0.672531	1.39571	6.63037	3.68694
1	10	B	2	12.1286	0.0054557	56.6286	0.0115633	0.690353	0.973961	696.618	29.6363
1	10	A	3	14.6588	0.00601817	59.9304	0.01202	0.680517	1.31564	6.19679	5.25019
1	10	B	3	12.8352	0.00601817	57.7096	0.01202	0.682632	0.919102	581.51	99.0892
1	10	A	4	13.5481	0.00955229	58.9578	0.0146921	0.784724	1.2381	4.88465	3.42733
1	10	B	4	12.6788	0.00955229	57.9606	0.0146921	0.685139	0.811292	362.56	19.6896
1	11	A	1	10.4263	0.00459598	54.1533	0.0108917	0.668008	1.54776	8.72104	3.40886
1	11	B	1	10.29	0.00459598	54.1297	0.0108917	0.681737	1.16639	1141.91	38.5403
1	11	A	2	9.83026	0.00515993	54.4312	0.0108353	0.681297	1.39134	5.63803	4.9323
1	11	B	2	11.3173	0.00515993	55.7654	0.0108353	0.695696	1.02589	771.789	22.3278
1	11	A	3	10.0679	0.00552757	55.2205	0.0108796	0.659236	1.24835	6.29203	6.21779
1	11	B	3	12.0794	0.00552757	57.1083	0.0108796	0.693101	0.896048	642.663	30.564
1	11	A	4	10.5826	0.00836177	56.0545	0.014679	0.726904	1.28404	4.93069	4.90333
1	11	B	4	11.8437	0.00836177	57.2384	0.014679	0.693999	0.797665	413.93	18.3127
1	12	A	1	12.3798	0.00482003	56.2764	0.01059	0.692535	1.52837	8.99164	3.15469
1	12	B	1	9.52441	0.00482003	53.2153	0.01059	0.679354	1.14255	1043.5	13.2465
1	12	A	2	12.8518	0.00532142	57.1455	0.0107894	0.691376	1.42304	7.33579	4.11077
1	12	B	2	10.4116	0.00532142	54.8993	0.0107894	0.693382	1.02448	746.935	51.0799
1	12	A	3	11.5833	0.00576628	56.7576	0.0117694	0.673881	1.34441	6.61651	5.33942
1	12	B	3	11.1896	0.00576628	56.0255	0.0117694	0.707199	0.94022	652.061	45.8748
1	12	A	4	10.6964	0.0082565	56.141	0.0147239	0.752467	1.29123	4.32344	5.09981
1	12	B	4	10.9722	0.0082565	56.2612	0.0147239	0.710252	0.856166	423.039	60.2965
1	13	A	1	13.4444	0.00492178	57.1359	0.0111666	0.687509	1.634	9.81852	2.14028
1	13	B	1	10.2367	0.00492178	54.3252	0.0111666	0.651137	1.29391	1032.74	17.1274
1	13	A	2	12.2946	0.00547667	56.9187	0.011506	0.690139	1.45029	7.11046	5.69401
1	13	B	2	7.1136	0.00547667	51.7441	0.011506	0.671531	1.09292	784.105	71.0583
1	13	A	3	11.9167	0.00564373	56.9644	0.012267	0.648592	1.36197	6.35793	6.51703
1	13	B	3	2.66501	0.00564373	48.2256	0.012267	0.652429	1.0365	606.43	153.592
1	13	A	4	12.969	0.0101014	58.1789	0.0175968	0.801657	1.40359	4.24098	3.35584
1	13	B	4	6.44508	0.0101014	51.8471	0.0175968	0.660923	0.912284	367.914	61.7266
1	14	A	1	13.4756	0.00423567	57.4174	0.00952862	0.630476	1.44582	12.4785	3.15991
1	14	B	1	11.1929	0.00423567	54.7959	0.00952862	0.596583	1.11049	1300.15	43.3675
1	14	A	2	10.7146	0.00454564	55.185	0.00951181	0.637288	1.3412	9.0947	3.98904
1	14	B	2	7.90899	0.00454564	52.1038	0.00951181	0.637701	0.985488	923.436	51.4716
1	14	A	3	6.29322	0.00451141	51.8612	0.0101617	0.572853	1.2455	7.42742	5.46344
1	14	B	3	3.30918	0.00451141	48.6382	0.0101617	0.606665	0.970907	629.775	70.1404
1	14	A	4	9.71987	0.00715313	55.3226	0.0131114	0.670834	1.25565	5.18231	4.01751
1	14	B	4	7.07811	0.00715313	52.4965	0.0131114	0.631203	0.817818	414.304	24.4463
1	15	A	1	10.9184	0.00384362	55.11	0.00902418	0.582839	1.48618	13.5255	1.86024
1	15	B	1	10.3763	0.00384362	53.8307	0.00902418	0.622302	1.3061	1165.88	19.9732
1	15	A	2	9.70148	0.00425704	54.6022	0.00902131	0.602306	1.28777	9.11259	5.42083
1	15	B	2	7.33641	0.00425704	51.5029	0.00902131	0.640089	1.13862	828.617	71.9038
1	15	A	3	8.55525	0.00437933	53.9366	0.00951291	0.571226	1.20963	8.69694	7.06962
1	15	B	3	2.87487	0.00437933	48.0714	0.00951291	0.618634	1.09442	658.966	276.644
1	15	A	4	9.54802	0.0064826	55.2317	0.0121498	0.65272	1.2042	4.56035	4.98929
1	15	B	4	6.47158	0.0064826	51.6638	0.0121498	0.627056	0.956519	454.824	201.17
1	16	A	1	11.2206	0.00372528	54.7553	0.00885215	0.591435	1.41366	12.5686	4.76313
1	16	B	1	9.58326	0.00372528	53.5419	0.00885215	0.627258	1.15264	1169.39	56.5418
1	16	A	2	11.7581	0.0041144	55.8092	0.00825325	0.594672	1.24222	9.87309	4.60012
1	16	B	2	6.50868	0.0041144	50.9365	0.00825325	0.644979	0.959561	972.24	45.9086
1	16	A	3	10.3958	0.00413209	55.3625	0.00869142	0.544632	1.1537	9.4581	6.50708
1	16	B	3	2.06756	0.00413209	47.4905	0.00869142	0.611527	0.93719	720.028	145.77
1	16	A	4	12.0651	0.00548461	57.4359	0.0104766	0.606892	1.08251	6.25369	5.65873
1	16	B	4	5.76082	0.00548461	51.3288	0.0104766	0.648375	0.790033	484.731	37.5776
1	17	A	1	12.0224	0.00353183	55.6809	0.00854905	0.57888	1.44987	12.5685	3.14541
1	17	B	1	10.0452	0.00353183	54.4627	0.00854905	0.631384	1.21737	1090.41	101.308
1	17	A	2	11.5037	0.00385282	55.8681	0.0084813	0.582975	1.2611	9.46886	5.86821
1	17	B	2	10.3766	0.00385282	55.0019	0.0084813	0.65652	1.0412	867.485	36.5483
1	17	A	3	11.2439	0.00416916	56.3973	0.00896272	0.570737	1.16283	7.34453	9.09185
1	17	B	3	10.6104	0.00416916	55.8114	0.00896272	0.653055	0.960527	697.029	84.404
1	17	A	4	10.4651	0.00676052	56.1471	0.0116097	0.653426	1.14632	6.03321	5.67015
1	17	B	4	10.2378	0.00676052	55.5979	0.0116097	0.659916	0.86952	466.202	51.063
1	18	A	1	13.335	0.00355294	57.5032	0.00823311	0.577392	1.4187	13.8276	3.84805
1	18	B	1	10.9291	0.00355294	55.1593	0.00823311	0.609335	1.16259	1240.89	178.552
1	18	A	2	13.5767	0.00407261	57.8633	0.00847035	0.596288	1.22402	10.272	6.55515
