1	11.0629	-0.000206158
2	11.5031	-0.00020816
3	11.1386	-0.000205067
4	11.4408	-0.000267866
5	11.1776	-0.000216936
6	11.1868	-0.000229772
7	11.038	-0.00022831
8	11.1375	-0.000213183
9	10.9274	-0.000222115
10	11.2263	-0.0002896
11	10.9109	-0.000212074
12	11.2623	-0.000230792
13	11.247	-0.000217441
14	11.4038	-0.000239177
15	11.4543	-0.000220776
16	11.3444	-0.000280504
17	11.3808	-0.000226353
18	11.4257	-0.000225934
19	10.8735	-0.000231358
20	11.0359	-0.000226108
21	11.1767	-0.000222429
22	11.4452	-0.000310112
23	11.2018	-0.000237573
24	11.277	-0.000249851
25	11.0148	-0.000228317
26	11.6035	-0.000222688
27	11.0712	-0.000237535
28	11.2953	-0.000334356
29	11.0032	-0.000249421
30	11.265	-0.000250981
31	10.8962	-0.000259568
32	11.0314	-0.000327847
33	10.8537	-0.000311591
34	11.3968	-0.000428258
35	11.1698	-0.000336676
36	11.0957	-0.000298676
37	10.9468	-0.000252637
38	11.6522	-0.000243052
39	11.2636	-0.000247901
40	11.3466	-0.000333606
41	10.9084	-0.000245945
42	11.8671	-0.000316076
43	10.8713	-0.000270857
44	11.1236	-0.00028999
45	10.9691	-0.000276565
46	11.3725	-0.000326478
47	11.1934	-0.000277746
48	11.5554	-0.000282233
49	10.8921	-0.000220965
50	11.6482	-0.000216843
51	11.1995	-0.000237459
52	11.2733	-0.000232342
53	10.8465	-0.000224228
54	11.2741	-0.000242329
55	10.8192	-0.000235186
56	11.0551	-0.000247495
57	11.0704	-0.000231
58	11.463	-0.000240439
59	10.9406	-0.000223456
60	11.4916	-0.00025859
61	11.4243	-0.000239167
62	11.3649	-0.000235778
63	11.2035	-0.000229796
64	11.038	-0.00024522
65	10.8456	-0.000260822
66	11.2707	-0.000249141
67	10.7385	-0.000235006
68	11.2689	-0.000247301
69	11.4154	-0.000285933
70	11.3125	-0.000250104
71	11.0438	-0.000229768
72	11.2203	-0.000244932
73	11.1116	-0.000261016
74	11.8038	-0.000425651
75	11.3998	-0.000275304
76	11.6991	-0.000309746
77	11.149	-0.000267274
78	11.1916	-0.000317755
79	11.213	-0.000295894
80	10.9547	-0.000354194
81	10.9648	-0.000298173
82	11.3	-0.000440578
83	11.1041	-0.000365979
84	11.4519	-0.000431067
85	11.0374	-0.000227252
86	11.4011	-0.000240039
87	11.3774	-0.000240172
88	11.0863	-0.00024594
89	11.1961	-0.000220394
90	11.6734	-0.000275383
91	10.9611	-0.000265841
92	11.2099	-0.000267163
93	10.9776	-0.00025318
94	11.1621	-0.000272978
95	11.0136	-0.000258437
96	11.2895	-0.000263121
97	11.0023	-0.000234137
98	11.3467	-0.000229343
99	11.2453	-0.000232779
100	11.3065	-0.000234842
101	11.108	-0.000267196
102	11.1315	-0.000285324
103	10.9413	-0.000279002
104	11.0834	-0.000268586
105	10.9625	-0.000240324
106	11.2814	-0.000237001
107	10.9919	-0.000238942
108	10.9498	-0.000251352
109	11.0293	-0.000236217
110	11.3268	-0.000266032
111	11.0978	-0.00027593
112	11.0522	-0.00027036
113	11.1135	-0.000291955
114	11.3499	-0.000303233
115	10.674	-0.000314675
116	11.129	-0.000245833
117	11.1736	-0.000272283
118	11.1556	-0.000248506
119	10.9014	-0.000241002
120	11.2052	-0.000247212
121	10.9331	-0.000223655
122	11.1322	-0.000233267
123	10.9287	-0.000242097
124	11.0856	-0.000256919
125	11.0263	-0.000218005
126	11.3803	-0.000273408
127	10.9051	-0.000252834
128	11.2561	-0.000256236
129	10.8515	-0.000241511
130	11.2043	-0.000230368
131	11.1591	-0.00023956
132	11.0596	-0.000235891
133	10.8716	-0.000235869
134	11.2144	-0.000241883
135	10.6982	-0.000231898
136	11.0676	-0.000257111
137	10.8798	-0.000233422
138	11.1817	-0.000286525
139	11.1617	-0.000245015
140	11.1119	-0.000271033
141	10.6846	-0.000290012
142	11.1506	-0.000234962
143	10.9792	-0.000225969
144	11.1041	-0.000330423
145	11.1456	-0.000214743
146	11.6115	-0.000211583
147	10.9421	-0.000213913
148	11.036	-0.000231969
149	10.8566	-0.000220259
150	11.2601	-0.00027449
151	11.1021	-0.000249793
152	10.9645	-0.000251113
153	10.9693	-0.000220136
154	11.0753	-0.000231041
155	11.2977	-0.000225152
156	11.2949	-0.000242457
157	10.7517	-0.000210711
158	11.3174	-0.000225564
159	11.0572	-0.000215796
160	11.0555	-0.000236338
161	10.9357	-0.000223873
162	11.4299	-0.000249208
163	11.0651	-0.000234986
164	11.243	-0.000211674
165	10.8269	-0.000229134
166	11.1733	-0.000228094
167	10.9757	-0.000222345
168	11.5152	-0.00023245
169	11.2103	-0.000288636
170	11.8042	-0.000247059
171	11.1292	-0.000256371
172	11.0363	-0.000294661
173	11.3177	-0.000264172
174	11.194	-0.000332491
175	10.7719	-0.000328226
176	11.533	-0.000383897
177	10.7302	-0.000291895
178	11.1871	-0.000286767
179	10.8777	-0.000264085
180	11.2662	-0.000285417
181	10.6365	-0.000240753
182	11.4541	-0.000247923
183	10.8774	-0.000253241
184	11.1493	-0.00023885
185	11.0773	-0.000235062
186	11.1487	-0.000297528
187	10.7276	-0.000308683
188	11.3377	-0.000242955
189	11.0166	-0.000235241
190	11.0394	-0.000246013
191	10.9837	-0.000242136
192	11.3437	-0.000242711
