1	-12.5904	-0.000322427
2	-12.4746	-0.000324182
3	-12.5579	-0.000304244
4	-12.6835	-0.000440438
5	-12.5287	-0.000369286
6	-12.3486	-0.000315748
7	-12.4104	-0.00033939
8	-12.4202	-0.000367643
9	-12.1907	-0.000365915
10	-12.2394	-0.000428139
11	-12.3198	-0.000335003
12	-12.5325	-0.000352581
13	-12.8464	-0.000333575
14	-12.6412	-0.000279948
15	-12.9213	-0.000311085
16	-12.8919	-0.000415671
17	-12.821	        -0.000319059
18	-12.8019	-0.000304913
19	-12.2414	-0.000300375
20	-12.4135	-0.000344208
21	-12.7059	-0.000335874
22	-12.8525	-0.000455276
23	-12.7122	-0.00033887
24	-12.7221	-0.000331248
25	-12.5953	-0.00030115
26	-12.5192	-0.000311265
27	-12.5302	-0.000284003
28	-12.5713	-0.00040353
29	-12.1719	-0.00031626
30	-12.21	        -0.000297928
31	-11.9831	-0.000289418
32	-12.2513	-0.000299255
33	-12.0829	-0.000314031
34	-12.8425	-0.000460828
35	-12.6727	-0.000293778
36	-12.3631	-0.000315791
37	-12.7959	-0.000303612
38	-12.7353	-0.000302726
39	-12.8714	-0.000287489
40	-12.6793	-0.000412425
41	-12.471	        -0.000334196
42	-12.8389	-0.000333662
43	-12.2099	-0.000324202
44	-12.3695	-0.000331598
45	-12.3313	-0.000313844
46	-12.6197	-0.000413158
47	-12.7299	-0.000354245
48	-12.8363	-0.000359599
49	-12.4592	-0.000299113
50	-12.9307	-0.000299703
51	-12.5601	-0.00031832
52	-12.8852	-0.000301892
53	-12.3823	-0.000303214
54	-12.4273	-0.000315791
55	-12.3948	-0.000313048
56	-12.255	        -0.000302547
57	-12.4446	-0.000314136
58	-12.9658	-0.000343287
59	-12.5973	-0.000312923
60	-13.1032	-0.000322642
61	-12.6904	-0.000364381
62	-12.5275	-0.00032919
63	-12.8567	-0.000328205
64	-12.6854	-0.000293912
65	-12.2988	-0.000344314
66	-12.4776	-0.000317615
67	-12.1307	-0.000327513
68	-12.6873	-0.00031197
69	-12.989	        -0.000351707
70	-13.0467	-0.000320085
71	-12.8221	-0.000330449
72	-12.9702	-0.000315611
73	-12.7164	-0.000279863
74	-12.614	        -0.000283005
75	-12.8535	-0.000307656
76	-12.9257	-0.000330751
77	-12.6036	-0.000280101
78	-12.2998	-0.000293398
79	-12.2137	-0.000328603
80	-12.034	        -0.000303333
81	-12.3123	-0.000309945
82	-12.5677	-0.000319253
83	-12.3122	-0.000318312
84	-12.7326	-0.000302535
85	-12.9275	-0.00031046
86	-12.6685	-0.000316769
87	-13.0243	-0.00033292
88	-12.7649	-0.000314308
89	-12.8337	-0.000337342
90	-12.8053	-0.000358121
91	-12.3978	-0.000340347
92	-12.554	        -0.00034435
93	-12.5364	-0.000314659
94	-12.617	        -0.000356098
95	-12.4948	-0.000342134
96	-12.854	        -0.000330032
97	-12.6995	-0.000392986
98	-12.7902	-0.000341334
99	-12.8204	-0.000373062
100	-13.0185	-0.000349902
101	-12.8257	-0.000427913
102	-12.5881	-0.00040143
103	-12.3304	-0.000423516
104	-12.6009	-0.000396468
105	-12.708	        -0.000412112
106	-12.8758	-0.000401171
107	-12.4141	-0.000365146
108	-12.5999	-0.000382977
109	-12.7495	-0.00037484
110	-12.5479	-0.000365418
111	-12.9509	-0.000342185
112	-12.7787	-0.00033978
113	-12.7806	-0.000370298
114	-12.726	        -0.000414027
115	-12.1852	-0.000418194
116	-12.6911	-0.0003535
117	-12.8296	-0.000398169
118	-13.0136	-0.000338108
119	-12.7817	-0.000351635
120	-12.9373	-0.000386784
121	-12.8887	-0.00037719
122	-12.3981	-0.000379984
123	-12.4862	-0.000374706
124	-12.7863	-0.000368583
125	-12.7346	-0.00036487
126	-12.8454	-0.000415697
127	-12.2708	-0.000405809
128	-12.5975	-0.00037914
129	-12.4005	-0.000409085
130	-12.8213	-0.000386338
131	-12.7481	-0.000389766
132	-12.5949	-0.000376162
133	-12.6054	-0.00036263
134	-12.5789	-0.000325552
135	-12.5487	-0.000335272
136	-12.8819	-0.000314563
137	-12.4331	-0.000337574
138	-12.5204	-0.000382237
139	-12.8088	-0.000380309
140	-12.8657	-0.000369864
141	-12.3982	-0.000357247
142	-12.8957	-0.000326235
143	-12.8259	-0.000342172
144	-12.9541	-0.000361149
145	-12.7277	-0.000320803
146	-12.8124	-0.000326074
147	-12.6468	-0.00031936
148	-12.2937	-0.000317286
149	-12.4659	-0.000331274
150	-12.4366	-0.000389512
151	-12.535	        -0.000375984
152	-12.4656	-0.000328038
153	-12.538	        -0.000337718
154	-12.6519	-0.0003296
155	-12.4637	-0.000331138
156	-12.733	        -0.00034846
157	-12.8209	-0.000362269
158	-12.6461	-0.000377502
159	-12.7511	-0.000358457
160	-12.9251	-0.000347233
161	-12.5253	-0.000376365
162	-13.1241	-0.000428294
163	-12.8437	-0.000406214
164	-12.8705	-0.00034948
165	-12.741	        -0.000405928
166	-13.0048	-0.000394735
167	-12.7923	-0.000372247
168	-13.2383	-0.000377524
169	-12.9467	-0.000323434
170	-12.9995	-0.000317156
171	-12.9194	-0.000311915
172	-12.7591	-0.000334981
173	-12.77   	-0.000339139
174	-12.5916	-0.000377376
175	-12.3466	-0.000389395
176	-12.6258	-0.00035639
177	-12.404		-0.000324972
178	-12.7427	-0.000342782
179	-12.6743	-0.000336909
180	-12.7664	-0.000339854
181	-12.4253	-0.000365201
182	-12.912		-0.000382475
183	-12.754		-0.000346431
184	-13.2489	-0.000356909
185	-12.8306	-0.000376163
186	-12.4825	-0.00079332
187	-12.3813	-0.000461678
188	-13.0963	-0.000380829
189	-12.8909	-0.000359538
190	-12.8428	-0.000368888
191	-12.9909	-0.000363721
192	-12.8976	-0.000385255
